2.Bundesliga,2003,Germany,16062.99,20855.56
2.Bundesliga,2004,Germany,41914.89,53342.76
2.Bundesliga,2000,Germany,50683.76,70501.83
2.Bundesliga,2002,Germany,54641.35,72582.9
2.Bundesliga,2010,Germany,65444.02,73795.27
2.Bundesliga,2001,Germany,68253.97,92567.14
2.Bundesliga,2009,Germany,68257.84,77674.98
2.Bundesliga,2013,Germany,70669.01,74219.64
2.Bundesliga,2006,Germany,78690.48,95665.26
2.Bundesliga,2011,Germany,89704.8,98954.39
2.Bundesliga,2008,Germany,120869.57,139822.89
2.Bundesliga,2014,Germany,136767.68,142432.14
2.Bundesliga,2007,Germany,158842.11,189455.83
2.Bundesliga,2017,Germany,199816.18,205663.84
2.Bundesliga,2015,Germany,250858.09,261692.89
2.Bundesliga,2016,Germany,315117.06,327905.69
2.Bundesliga,2018,Germany,356677.52,362244.3
2.Bundesliga,2003,Germany,16062.99,20855.56
2.Bundesliga,2004,Germany,41914.89,53342.76
2.Bundesliga,2000,Germany,50683.76,70501.83
2.Bundesliga,2002,Germany,54641.35,72582.9
2.Bundesliga,2010,Germany,65444.02,73795.27
2.Bundesliga,2001,Germany,68253.97,92567.14
2.Bundesliga,2009,Germany,68257.84,77674.98
2.Bundesliga,2013,Germany,70669.01,74219.64
2.Bundesliga,2006,Germany,78690.48,95665.26
2.Bundesliga,2011,Germany,89704.8,98954.39
2.Bundesliga,2008,Germany,120869.57,139822.89
2.Bundesliga,2014,Germany,136767.68,142432.14
2.Bundesliga,2007,Germany,158842.11,189455.83
2.Bundesliga,2017,Germany,199816.18,205663.84
2.Bundesliga,2015,Germany,250858.09,261692.89
2.Bundesliga,2016,Germany,315117.06,327905.69
2.Bundesliga,2018,Germany,356677.52,362244.3
